protein1 protein2 experimental database textmining combined_score
224308.BSU00410 224308.BSU16960 0 0 317 317
224308.BSU00420 224308.BSU16660 0 0 200 200
224308.BSU00420 224308.BSU25290 537 0 0 537
224308.BSU00420 224308.BSU33610 245 0 0 244
224308.BSU00420 224308.BSU16050 214 0 0 214
224308.BSU00420 224308.BSU01330 729 0 0 729
224308.BSU00420 224308.BSU22030 537 0 0 537
224308.BSU00420 224308.BSU25160 0 0 200 200
224308.BSU00420 224308.BSU16620 326 0 0 325
224308.BSU00420 224308.BSU01110 729 0 0 729
224308.BSU00420 224308.BSU01250 729 0 0 729
224308.BSU00420 224308.BSU15900 255 0 0 254
224308.BSU00420 224308.BSU01200 667 0 0 667
224308.BSU00420 224308.BSU01420 729 0 0 729
224308.BSU00420 224308.BSU16590 543 0 0 543
224308.BSU00420 224308.BSU16490 729 0 0 729
224308.BSU00420 224308.BSU22880 290 0 0 290
224308.BSU00420 224308.BSU17120 255 0 0 254
224308.BSU00420 224308.BSU15750 0 0 210 210
224308.BSU00420 224308.BSU25550 321 0 0 321
224308.BSU00420 224308.BSU01290 554 0 0 554
224308.BSU00420 224308.BSU01220 658 0 0 658
224308.BSU00420 224308.BSU01100 729 0 0 729
224308.BSU00420 224308.BSU28370 249 0 0 248
224308.BSU00420 224308.BSU01150 729 0 0 729
224308.BSU00420 224308.BSU29660 718 0 0 718
224308.BSU00420 224308.BSU01410 729 0 0 729
224308.BSU00420 224308.BSU23360 212 0 0 212
224308.BSU00420 224308.BSU01090 326 0 0 325
224308.BSU00420 224308.BSU25670 214 0 0 214
224308.BSU00420 224308.BSU34390 189 0 0 189
224308.BSU00420 224308.BSU08880 554 0 0 554
224308.BSU00420 224308.BSU25410 321 0 0 321
224308.BSU00420 224308.BSU17180 193 0 0 193
224308.BSU00420 224308.BSU29090 0 0 250 250
224308.BSU00420 224308.BSU15990 644 0 0 644
224308.BSU00420 224308.BSU40890 321 0 0 321
224308.BSU00420 224308.BSU17100 255 0 0 254
224308.BSU00420 224308.BSU16680 729 0 0 729
224308.BSU00420 224308.BSU01170 520 0 0 520
224308.BSU00420 224308.BSU01500 644 0 200 703
224308.BSU00420 224308.BSU40910 644 0 0 644
224308.BSU00420 224308.BSU35370 0 0 587 586
224308.BSU00420 224308.BSU01300 723 0 0 723
224308.BSU00420 224308.BSU22730 239 0 0 238
224308.BSU00460 224308.BSU25160 0 0 212 212
224308.BSU00460 224308.BSU00910 0 0 212 212
224308.BSU00470 224308.BSU31750 168 0 0 167
224308.BSU00470 224308.BSU00510 0 0 177 177
224308.BSU00480 224308.BSU05110 161 0 0 161
224308.BSU00480 224308.BSU28370 298 0 0 298
224308.BSU00480 224308.BSU27020 161 0 0 161
224308.BSU00480 224308.BSU21750 207 0 0 207
224308.BSU00480 224308.BSU23260 224 0 0 224
224308.BSU00480 224308.BSU07850 161 0 0 161
224308.BSU00480 224308.BSU39050 161 0 0 161
224308.BSU00480 224308.BSU23280 231 0 0 230
224308.BSU00480 224308.BSU18790 161 0 0 161
224308.BSU00490 224308.BSU29740 526 0 0 526
224308.BSU00500 224308.BSU37660 204 0 0 204
224308.BSU00500 224308.BSU24090 204 0 0 204
224308.BSU00500 224308.BSU23280 245 0 0 244
224308.BSU00510 224308.BSU15760 220 0 0 220
224308.BSU00510 224308.BSU18440 166 0 0 165
224308.BSU00510 224308.BSU33020 169 0 83 205
224308.BSU00510 224308.BSU39050 193 0 0 193
224308.BSU00510 224308.BSU27610 0 0 177 177
224308.BSU00510 224308.BSU36810 155 0 0 154
224308.BSU00510 224308.BSU00470 0 0 177 177
224308.BSU00510 224308.BSU02010 169 0 83 205
224308.BSU00510 224308.BSU08080 282 366 164 586
224308.BSU00510 224308.BSU03510 159 0 0 158
224308.BSU00510 224308.BSU14610 162 395 176 545
224308.BSU00510 224308.BSU31450 169 0 83 205
224308.BSU00510 224308.BSU19370 193 643 0 699
224308.BSU00510 224308.BSU39650 169 0 83 205
224308.BSU00510 224308.BSU17180 201 0 0 201
224308.BSU00510 224308.BSU29740 526 0 0 526
224308.BSU00510 224308.BSU34710 169 0 83 205
224308.BSU00510 224308.BSU24030 282 366 164 586
224308.BSU00510 224308.BSU14860 0 0 223 223
224308.BSU00510 224308.BSU03760 169 0 83 205
224308.BSU00510 224308.BSU30390 169 0 83 205
224308.BSU00510 224308.BSU33210 169 0 83 205
224308.BSU00510 224308.BSU03490 159 0 0 158
224308.BSU00510 224308.BSU19360 282 366 164 586
224308.BSU00510 224308.BSU31960 159 0 0 158
224308.BSU00510 224308.BSU02530 246 0 0 245
224308.BSU00510 224308.BSU08090 162 395 176 545
224308.BSU00510 224308.BSU24290 176 0 0 175
224308.BSU00510 224308.BSU34540 162 0 0 161
224308.BSU00510 224308.BSU02440 169 0 83 205
224308.BSU00510 224308.BSU24040 544 437 178 770
224308.BSU00510 224308.BSU08070 544 437 178 770
224308.BSU00510 224308.BSU14600 282 366 164 586
224308.BSU00510 224308.BSU17210 195 0 0 195
224308.BSU00510 224308.BSU16790 162 0 0 161
224308.BSU00510 224308.BSU14590 544 437 178 770
224308.BSU00510 224308.BSU25460 246 0 0 245
224308.BSU00510 224308.BSU13260 169 0 83 205
224308.BSU00510 224308.BSU22070 0 0 177 177
224308.BSU00510 224308.BSU00820 171 0 0 171
224308.BSU00510 224308.BSU09650 235 0 0 235
224308.BSU00510 224308.BSU24060 162 395 176 545
224308.BSU00520 224308.BSU16630 512 0 0 512
224308.BSU00520 224308.BSU09100 228 0 0 227
224308.BSU00520 224308.BSU33000 222 0 0 222
224308.BSU00520 224308.BSU24450 852 0 0 852
224308.BSU00520 224308.BSU01200 861 0 0 861
224308.BSU00520 224308.BSU15240 512 0 0 512
224308.BSU00520 224308.BSU17430 512 0 0 512
224308.BSU00520 224308.BSU05610 259 0 0 258
224308.BSU00520 224308.BSU01420 861 0 0 861
224308.BSU00520 224308.BSU01000 512 0 0 512
224308.BSU00520 224308.BSU30700 730 0 0 730
224308.BSU00520 224308.BSU25550 861 0 0 861
224308.BSU00520 224308.BSU01020 861 0 0 861
224308.BSU00520 224308.BSU35220 222 0 0 222
224308.BSU00520 224308.BSU01210 861 0 0 861
224308.BSU00520 224308.BSU27600 377 0 0 377
224308.BSU00520 224308.BSU27920 512 0 0 512
224308.BSU00520 224308.BSU01190 861 0 232 888
224308.BSU00520 224308.BSU22880 512 0 0 512
224308.BSU00520 224308.BSU16910 512 0 0 512
224308.BSU00520 224308.BSU01340 861 0 212 885
224308.BSU00520 224308.BSU11620 238 0 0 237
224308.BSU00520 224308.BSU33630 512 0 0 512
224308.BSU00520 224308.BSU16490 861 0 0 861
224308.BSU00520 224308.BSU25620 778 0 0 778
224308.BSU00520 224308.BSU01260 861 0 222 887
224308.BSU00520 224308.BSU01490 861 0 0 861
224308.BSU00520 224308.BSU27960 861 0 0 861
224308.BSU00520 224308.BSU17160 205 0 0 205
224308.BSU00520 224308.BSU40500 861 0 0 861
224308.BSU00520 224308.BSU15690 512 0 0 512
224308.BSU00520 224308.BSU37010 756 0 0 756
224308.BSU00520 224308.BSU35300 512 0 0 512
224308.BSU00520 224308.BSU07420 259 0 0 258
224308.BSU00520 224308.BSU15820 861 0 0 861
224308.BSU00520 224308.BSU28230 512 0 0 512
224308.BSU00520 224308.BSU01250 861 0 0 861
224308.BSU00520 224308.BSU15950 512 0 0 512
224308.BSU00520 224308.BSU01110 861 0 0 861
224308.BSU00520 224308.BSU16520 778 0 0 778
224308.BSU00520 224308.BSU35290 589 0 0 589
224308.BSU00520 224308.BSU01330 861 0 0 861
224308.BSU00520 224308.BSU00990 730 0 0 730
224308.BSU00520 224308.BSU05120 228 0 0 227
224308.BSU00520 224308.BSU01270 861 0 228 888
224308.BSU00520 224308.BSU01360 512 0 0 512
224308.BSU00520 224308.BSU15980 512 0 0 512
224308.BSU00520 224308.BSU33600 845 0 0 845
224308.BSU00520 224308.BSU18220 205 0 0 205
224308.BSU00520 224308.BSU40890 861 0 0 861
224308.BSU00520 224308.BSU15990 861 0 0 861
224308.BSU00520 224308.BSU25950 244 0 0 243
224308.BSU00520 224308.BSU25410 861 0 0 861
224308.BSU00520 224308.BSU12900 222 0 0 222
224308.BSU00520 224308.BSU01070 512 0 0 512
224308.BSU00520 224308.BSU32840 205 0 0 205
224308.BSU00520 224308.BSU15460 238 0 0 237
224308.BSU00520 224308.BSU01280 861 0 0 861
224308.BSU00520 224308.BSU16040 861 0 0 861
224308.BSU00520 224308.BSU27940 861 0 0 861
224308.BSU00520 224308.BSU01050 844 0 0 844
224308.BSU00520 224308.BSU35310 861 0 0 861
224308.BSU00520 224308.BSU40910 861 0 0 861
224308.BSU00520 224308.BSU02040 244 0 0 243
224308.BSU00520 224308.BSU01500 861 0 0 861
224308.BSU00520 224308.BSU15720 589 0 0 589
224308.BSU00520 224308.BSU01300 861 0 0 861
224308.BSU00520 224308.BSU41060 861 0 0 861
224308.BSU00520 224308.BSU15080 861 0 219 886
224308.BSU00520 224308.BSU14430 259 0 0 258
224308.BSU00520 224308.BSU16680 861 0 0 861
224308.BSU00520 224308.BSU01040 861 0 0 861
224308.BSU00520 224308.BSU01180 861 0 0 861
224308.BSU00520 224308.BSU24900 815 0 0 815
224308.BSU00520 224308.BSU01320 861 0 0 861
224308.BSU00520 224308.BSU09880 205 0 0 205
224308.BSU00520 224308.BSU01170 861 0 0 861
224308.BSU00520 224308.BSU21930 228 0 0 227
224308.BSU00520 224308.BSU01080 512 0 0 512
224308.BSU00520 224308.BSU01310 861 0 0 861
224308.BSU00520 224308.BSU01100 861 0 0 861
224308.BSU00520 224308.BSU01160 861 0 0 861
224308.BSU00520 224308.BSU01430 512 0 0 512
224308.BSU00520 224308.BSU01010 321 0 0 321
224308.BSU00520 224308.BSU01350 861 0 0 861
224308.BSU00520 224308.BSU05950 259 0 0 258
224308.BSU00520 224308.BSU28540 205 0 0 205
224308.BSU00520 224308.BSU14560 589 0 0 589
224308.BSU00520 224308.BSU17170 205 0 0 205
224308.BSU00520 224308.BSU01240 861 0 0 861
224308.BSU00520 224308.BSU01230 861 0 0 861
224308.BSU00520 224308.BSU28860 861 0 0 861
224308.BSU00520 224308.BSU40360 222 0 0 222
224308.BSU00520 224308.BSU01290 730 0 0 730
224308.BSU00520 224308.BSU01220 861 0 0 861
224308.BSU00520 224308.BSU01410 861 0 0 861
224308.BSU00520 224308.BSU01440 861 0 0 861
224308.BSU00520 224308.BSU01130 853 0 0 853
224308.BSU00520 224308.BSU28850 861 0 0 861
224308.BSU00520 224308.BSU16600 512 0 0 512
224308.BSU00520 224308.BSU08880 730 0 0 730
224308.BSU00520 224308.BSU37070 730 0 0 730
224308.BSU00520 224308.BSU01030 861 0 0 861
224308.BSU00520 224308.BSU25510 852 0 0 852
224308.BSU00520 224308.BSU01120 852 0 0 852
224308.BSU00520 224308.BSU00590 512 0 0 512
224308.BSU00520 224308.BSU07370 259 0 0 258
224308.BSU00520 224308.BSU09210 238 0 0 237
224308.BSU00520 224308.BSU12750 244 0 0 243
224308.BSU00520 224308.BSU29660 861 0 0 861
224308.BSU00520 224308.BSU01400 861 0 0 861
224308.BSU00520 224308.BSU01150 861 0 0 861
224308.BSU00530 224308.BSU25160 224 0 0 224
224308.BSU00550 224308.BSU35160 847 0 515 922
224308.BSU00550 224308.BSU01430 778 0 0 778
224308.BSU00550 224308.BSU01080 849 0 0 849
224308.BSU00550 224308.BSU15690 778 0 0 778
224308.BSU00550 224308.BSU01070 858 0 0 858
224308.BSU00590 224308.BSU30700 265 0 0 265
224308.BSU00590 224308.BSU15640 900 0 0 900
224308.BSU00590 224308.BSU27940 898 0 0 898
224308.BSU00590 224308.BSU16040 900 0 0 899
224308.BSU00590 224308.BSU01280 898 0 0 898
224308.BSU00590 224308.BSU15820 900 0 0 899
224308.BSU00590 224308.BSU01240 898 0 0 898
224308.BSU00590 224308.BSU28860 898 0 0 898
224308.BSU00590 224308.BSU01230 898 0 0 898
224308.BSU00590 224308.BSU40990 191 0 0 191
224308.BSU00590 224308.BSU01350 898 0 0 898
224308.BSU00590 224308.BSU40500 523 0 0 523
224308.BSU00590 224308.BSU01160 898 0 0 898
224308.BSU00590 224308.BSU01490 900 0 0 899
224308.BSU00590 224308.BSU27960 898 0 0 898
224308.BSU00590 224308.BSU01310 898 0 0 898
224308.BSU00590 224308.BSU01260 900 0 0 900
224308.BSU00590 224308.BSU01270 898 0 0 898
224308.BSU00590 224308.BSU01170 898 0 0 898
224308.BSU00590 224308.BSU40960 191 0 0 191
224308.BSU00590 224308.BSU00990 319 0 0 319
224308.BSU00590 224308.BSU01340 898 0 0 898
224308.BSU00590 224308.BSU01400 858 0 0 857
224308.BSU00590 224308.BSU00520 512 0 0 512
224308.BSU00590 224308.BSU24900 858 0 0 857
224308.BSU00590 224308.BSU01320 898 0 0 898
224308.BSU00590 224308.BSU01040 800 0 0 800
224308.BSU00590 224308.BSU01180 898 0 0 898
224308.BSU00590 224308.BSU01190 898 0 0 898
224308.BSU00590 224308.BSU15080 898 0 0 898
224308.BSU00590 224308.BSU37070 265 0 0 265
224308.BSU00590 224308.BSU41060 898 0 0 898
224308.BSU00590 224308.BSU28850 898 0 0 898
224308.BSU00590 224308.BSU01210 900 0 0 899
224308.BSU00590 224308.BSU37310 156 0 0 155
224308.BSU00590 224308.BSU01440 898 0 0 898
224308.BSU00590 224308.BSU01020 800 0 0 800
224308.BSU00590 224308.BSU37290 156 0 0 155
224308.BSU00620 224308.BSU14400 176 0 0 175
224308.BSU00620 224308.BSU14850 61 0 687 693
224308.BSU00620 224308.BSU17410 80 0 211 243
224308.BSU00620 224308.BSU26150 176 0 0 175
224308.BSU00620 224308.BSU29610 0 0 349 349
224308.BSU00620 224308.BSU22320 0 0 275 275
224308.BSU00620 224308.BSU12890 176 0 0 175
224308.BSU00620 224308.BSU12790 176 0 0 175
224308.BSU00620 224308.BSU10160 176 0 0 175
224308.BSU00620 224308.BSU15290 0 0 622 621
224308.BSU00620 224308.BSU38120 61 0 175 192
224308.BSU00620 224308.BSU15240 825 0 890 979
224308.BSU00620 224308.BSU09900 176 0 0 175
224308.BSU00620 224308.BSU06710 176 0 0 175
224308.BSU00620 224308.BSU15210 61 0 175 192
224308.BSU00620 224308.BSU09920 176 0 0 175
224308.BSU00620 224308.BSU15150 421 0 819 890
224308.BSU00620 224308.BSU15390 0 0 295 295
224308.BSU00620 224308.BSU15160 54 0 418 426
224308.BSU00620 224308.BSU25330 176 0 0 175
224308.BSU00620 224308.BSU15280 0 0 514 514
224308.BSU00620 224308.BSU37030 176 0 0 175
224308.BSU00620 224308.BSU26030 176 0 0 175
224308.BSU00630 224308.BSU01200 0 540 0 540
224308.BSU00630 224308.BSU16680 0 540 0 540
224308.BSU00630 224308.BSU35310 0 540 0 540
224308.BSU00630 224308.BSU01330 0 540 0 540
224308.BSU00630 224308.BSU01500 0 540 0 540
224308.BSU00630 224308.BSU01250 0 540 0 540
224308.BSU00630 224308.BSU01420 0 540 0 540
224308.BSU00630 224308.BSU22880 0 540 0 540
224308.BSU00630 224308.BSU01220 0 540 0 540
224308.BSU00630 224308.BSU16490 0 540 0 540
224308.BSU00630 224308.BSU01110 0 540 0 540
224308.BSU00630 224308.BSU40890 0 540 0 540
224308.BSU00630 224308.BSU01300 0 540 0 540
224308.BSU00640 224308.BSU15280 0 0 452 452
224308.BSU00640 224308.BSU25770 399 0 0 398
224308.BSU00640 224308.BSU10160 399 0 0 398
224308.BSU00640 224308.BSU15290 0 0 528 527
224308.BSU00640 224308.BSU06710 399 0 0 398
224308.BSU00640 224308.BSU26030 399 0 0 398
224308.BSU00640 224308.BSU37030 457 0 0 457
224308.BSU00640 224308.BSU09900 399 0 0 398
224308.BSU00640 224308.BSU12890 399 0 0 398
224308.BSU00640 224308.BSU25330 399 0 0 398
224308.BSU00640 224308.BSU03480 399 0 0 398
224308.BSU00640 224308.BSU16940 457 0 0 457
224308.BSU00640 224308.BSU12790 399 0 0 398
224308.BSU00640 224308.BSU23590 399 0 0 398
224308.BSU00640 224308.BSU28050 0 0 197 197
224308.BSU00640 224308.BSU09920 399 0 458 660
224308.BSU00640 224308.BSU26150 399 0 0 398
224308.BSU00640 224308.BSU00660 457 0 0 457
224308.BSU00640 224308.BSU14400 399 0 0 398
224308.BSU00650 224308.BSU06710 176 0 0 175
224308.BSU00650 224308.BSU00920 0 0 210 210
224308.BSU00660 224308.BSU09920 399 0 0 398
224308.BSU00660 224308.BSU11400 399 0 0 398
224308.BSU00660 224308.BSU14010 0 0 298 298
224308.BSU00660 224308.BSU33500 399 0 0 398
224308.BSU00660 224308.BSU26030 399 0 0 398
224308.BSU00660 224308.BSU07800 399 0 0 398
224308.BSU00660 224308.BSU15770 457 0 136 510
224308.BSU00660 224308.BSU31600 399 0 0 398
224308.BSU00660 224308.BSU17210 0 0 299 299
224308.BSU00660 224308.BSU17200 0 0 167 167
224308.BSU00660 224308.BSU16210 399 0 0 398
224308.BSU00660 224308.BSU02030 457 0 0 457
224308.BSU00660 224308.BSU26150 399 0 0 398
224308.BSU00660 224308.BSU14850 399 0 103 437
224308.BSU00660 224308.BSU10160 399 0 0 398
224308.BSU00660 224308.BSU04690 457 0 0 457
224308.BSU00660 224308.BSU01070 399 0 0 398
224308.BSU00660 224308.BSU07010 399 0 0 398
224308.BSU00660 224308.BSU25770 399 0 0 398
224308.BSU00660 224308.BSU12790 399 0 0 398
224308.BSU00660 224308.BSU36250 457 0 0 457
224308.BSU00660 224308.BSU17180 0 0 305 305
224308.BSU00660 224308.BSU35500 0 0 200 200
224308.BSU00660 224308.BSU23590 399 0 0 398
224308.BSU00660 224308.BSU29790 0 0 166 165
224308.BSU00660 224308.BSU13390 399 0 0 398
224308.BSU00660 224308.BSU04360 399 0 0 398
224308.BSU00660 224308.BSU39230 399 0 0 398
224308.BSU00660 224308.BSU37030 457 0 0 457
224308.BSU00660 224308.BSU33420 399 0 0 398
224308.BSU00660 224308.BSU25330 399 0 0 398
224308.BSU00660 224308.BSU14370 399 0 0 398
224308.BSU00660 224308.BSU30340 0 0 210 210
224308.BSU00660 224308.BSU36240 421 0 0 420
224308.BSU00660 224308.BSU15760 236 0 0 236
224308.BSU00660 224308.BSU00640 457 0 0 457
224308.BSU00660 224308.BSU02760 399 0 0 398
224308.BSU00660 224308.BSU36260 421 0 0 420
224308.BSU00660 224308.BSU14400 399 0 0 398
224308.BSU00660 224308.BSU01730 400 0 54 407
224308.BSU00660 224308.BSU03740 399 0 0 398
224308.BSU00660 224308.BSU27990 399 0 0 398
224308.BSU00660 224308.BSU34360 421 0 0 420
224308.BSU00660 224308.BSU09320 0 0 210 210
224308.BSU00660 224308.BSU23460 457 0 0 457
224308.BSU00660 224308.BSU06710 399 0 0 398
224308.BSU00660 224308.BSU12890 399 0 0 398
224308.BSU00660 224308.BSU16940 457 0 0 457
224308.BSU00660 224308.BSU04720 457 0 0 457
224308.BSU00670 224308.BSU23280 223 0 0 223
224308.BSU00670 224308.BSU01430 172 0 0 171
224308.BSU00670 224308.BSU36890 172 0 0 171
224308.BSU00670 224308.BSU10940 172 0 0 171
224308.BSU00670 224308.BSU23260 216 0 0 216
224308.BSU00670 224308.BSU14310 172 0 0 171
224308.BSU00670 224308.BSU32700 176 0 0 175
224308.BSU00670 224308.BSU19660 176 0 0 175
224308.BSU00670 224308.BSU11680 681 0 0 681
224308.BSU00680 224308.BSU19010 257 0 0 256
224308.BSU00680 224308.BSU40300 236 0 0 236
224308.BSU00680 224308.BSU09165 236 0 0 236
224308.BSU00680 224308.BSU27610 0 900 0 900
224308.BSU00680 224308.BSU03770 236 0 0 236
224308.BSU00680 224308.BSU28240 236 0 0 236
224308.BSU00680 224308.BSU27490 236 0 0 236
224308.BSU00680 224308.BSU06140 236 0 0 236
224308.BSU00680 224308.BSU04310 236 0 0 236
224308.BSU00680 224308.BSU22590 236 0 0 236
224308.BSU00680 224308.BSU22070 0 900 0 900
224308.BSU00680 224308.BSU05010 236 0 0 236
224308.BSU00680 224308.BSU25830 236 0 0 236
224308.BSU00680 224308.BSU32680 173 0 0 173
224308.BSU00680 224308.BSU34810 236 0 0 236
224308.BSU00680 224308.BSU17500 257 0 0 256
224308.BSU00680 224308.BSU02820 236 0 0 236
224308.BSU00680 224308.BSU23490 42 0 212 212
224308.BSU00680 224308.BSU21590 257 0 0 256
224308.BSU00680 224308.BSU37460 236 0 0 236
224308.BSU00690 224308.BSU06650 205 0 0 205
224308.BSU00690 224308.BSU00990 236 0 0 236
224308.BSU00690 224308.BSU37030 176 0 0 175
224308.BSU00690 224308.BSU16520 471 0 0 471
224308.BSU00690 224308.BSU01330 560 0 0 560
224308.BSU00690 224308.BSU01250 556 0 0 556
224308.BSU00690 224308.BSU01110 560 0 0 560
224308.BSU00690 224308.BSU29760 187 0 0 187
224308.BSU00690 224308.BSU15820 583 0 0 583
224308.BSU00690 224308.BSU28220 0 0 200 200
224308.BSU00690 224308.BSU02530 205 0 0 205
224308.BSU00690 224308.BSU19330 223 0 0 223
224308.BSU00690 224308.BSU40500 321 0 0 321
224308.BSU00690 224308.BSU01260 556 0 0 556
224308.BSU00690 224308.BSU27960 321 0 0 321
224308.BSU00690 224308.BSU01490 556 0 0 556
224308.BSU00690 224308.BSU17160 193 0 0 193
224308.BSU00690 224308.BSU15770 0 0 210 210
224308.BSU00690 224308.BSU22880 321 0 0 321
224308.BSU00690 224308.BSU16490 556 0 0 556
224308.BSU00690 224308.BSU01190 556 0 0 556
224308.BSU00690 224308.BSU01210 556 0 0 556
224308.BSU00690 224308.BSU04610 0 135 146 229
224308.BSU00690 224308.BSU30180 185 0 0 185
224308.BSU00690 224308.BSU14010 0 0 213 213
224308.BSU00690 224308.BSU01020 321 0 0 321
224308.BSU00690 224308.BSU01420 556 0 0 556
224308.BSU00690 224308.BSU30700 265 0 0 265
224308.BSU00690 224308.BSU05510 195 0 0 195
224308.BSU00690 224308.BSU25460 205 0 0 205
224308.BSU00690 224308.BSU26150 176 0 0 175
224308.BSU00690 224308.BSU07280 185 0 0 185
224308.BSU00690 224308.BSU20030 195 0 0 195
224308.BSU00690 224308.BSU04550 195 0 0 195
224308.BSU00690 224308.BSU24670 0 0 165 165
224308.BSU00690 224308.BSU29660 554 0 0 554
224308.BSU00690 224308.BSU01150 560 0 0 560
224308.BSU00690 224308.BSU01400 583 0 0 583
224308.BSU00690 224308.BSU28850 321 0 0 321
224308.BSU00690 224308.BSU08880 512 0 0 512
224308.BSU00690 224308.BSU01440 583 0 0 583
224308.BSU00690 224308.BSU37070 265 0 0 265
224308.BSU00690 224308.BSU01030 321 0 0 321
224308.BSU00690 224308.BSU23360 0 0 173 173
224308.BSU00690 224308.BSU01410 556 0 0 556
224308.BSU00690 224308.BSU01240 321 0 0 321
224308.BSU00690 224308.BSU01230 537 0 0 537
224308.BSU00690 224308.BSU15930 226 0 0 225
224308.BSU00690 224308.BSU01290 512 0 0 512
224308.BSU00690 224308.BSU18000 211 0 0 211
224308.BSU00690 224308.BSU06710 176 0 0 175
224308.BSU00690 224308.BSU28540 193 0 0 193
224308.BSU00690 224308.BSU17170 193 0 0 193
224308.BSU00690 224308.BSU01160 560 0 0 560
224308.BSU00690 224308.BSU01100 556 0 0 556
224308.BSU00690 224308.BSU21460 195 0 0 195
224308.BSU00690 224308.BSU01350 672 0 0 672
224308.BSU00690 224308.BSU01310 556 0 0 556
224308.BSU00690 224308.BSU24900 236 0 0 236
224308.BSU00690 224308.BSU09880 193 0 0 193
224308.BSU00690 224308.BSU01170 552 0 0 552
224308.BSU00690 224308.BSU31250 176 0 0 175
224308.BSU00690 224308.BSU01040 471 0 0 471
224308.BSU00690 224308.BSU01180 321 0 0 321
224308.BSU00690 224308.BSU16680 560 0 0 560
224308.BSU00690 224308.BSU25020 223 0 0 223
224308.BSU00690 224308.BSU28500 195 0 0 195
224308.BSU00690 224308.BSU15080 242 0 0 241
224308.BSU00690 224308.BSU01300 556 0 0 556
224308.BSU00690 224308.BSU35310 321 0 0 321
224308.BSU00690 224308.BSU40910 242 0 0 241
224308.BSU00690 224308.BSU01500 583 0 0 583
224308.BSU00690 224308.BSU29740 526 0 0 526
224308.BSU00690 224308.BSU38870 217 0 0 217
224308.BSU00690 224308.BSU01280 556 0 0 556
224308.BSU00690 224308.BSU16040 650 0 0 650
224308.BSU00690 224308.BSU12790 176 0 0 175
224308.BSU00690 224308.BSU29840 195 0 0 195
224308.BSU00690 224308.BSU27940 583 0 0 583
224308.BSU00690 224308.BSU10160 176 0 0 175
224308.BSU00690 224308.BSU32840 193 0 0 193
224308.BSU00690 224308.BSU07200 0 0 198 198
224308.BSU00690 224308.BSU15990 583 0 0 583
224308.BSU00690 224308.BSU18220 193 0 0 193
224308.BSU00690 224308.BSU24870 0 135 146 229
224308.BSU00690 224308.BSU01270 321 0 0 321
